target_crate,shadow_crate,item_path,item_kind,gap_kind,matched_shadow_item,drift_confidence,notes
uom,elicit_uom,uom::si::areal_number_density::per_square_meter,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_density::per_square_micrometer,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_density::per_square_mile,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_density::per_square_millimeter,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_density::per_square_yard,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::ArealNumberRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::Dimension,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::Units,Enum,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_acre_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_are_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_barn_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_circular_mil_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_hectare_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_square_centimeter_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_square_foot_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_square_inch_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_square_meter_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_square_mile_second,Struct,Missing,,,
uom,elicit_uom,uom::si::areal_number_rate::per_square_yard_second,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::AvailableEnergy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::available_energy::Dimension,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::available_energy::Units,Enum,Missing,,,
uom,elicit_uom,uom::si::available_energy::attojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::btu_it_per_pound,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::btu_per_pound,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::calorie_it_per_gram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::calorie_per_gram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::centijoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::decajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::decijoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::exajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::femtojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::gigajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::hectojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_attogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_exagram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_femtogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_gigagram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_gram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_megagram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_microgram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_milligram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_nanogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_petagram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_picogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_teragram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_yottagram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_zeptogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::joule_per_zettagram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::kilojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::megajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::microjoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::millijoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::nanojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::petajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::picojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::terajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::yoctojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::yottajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::zeptojoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::available_energy::zettajoule_per_kilogram,Struct,Missing,,,
uom,elicit_uom,uom::si::bigint::Absement,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Acceleration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Action,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AmountOfSubstance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Angle,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AngularAbsement,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AngularAcceleration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AngularJerk,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AngularMomentum,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AngularVelocity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Area,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ArealDensityOfStates,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ArealHeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ArealMassDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ArealNumberDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ArealNumberRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::AvailableEnergy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Capacitance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::CatalyticActivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::CatalyticActivityConcentration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::CompressibilityCoefficient,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Curvature,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::DiffusionCoefficient,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::DynamicViscosity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricCharge,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricChargeArealDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricChargeLinearDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricChargeVolumetricDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricCurrent,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricCurrentDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricDipoleMoment,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricDisplacementField,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricField,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricPermittivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricPotential,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricQuadrupoleMoment,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricalConductance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricalConductivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricalMobility,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricalResistance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ElectricalResistivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Energy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Force,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Frequency,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::FrequencyDrift,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::HeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::HeatFluxDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::HeatTransfer,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Illuminance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Inductance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Information,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::InformationRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::InverseVelocity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Jerk,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::KinematicViscosity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Length,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::LinearDensityOfStates,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::LinearMassDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::LinearNumberDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::LinearNumberRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::LinearPowerDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Luminance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::LuminousIntensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MagneticFieldStrength,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MagneticFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MagneticFluxDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MagneticMoment,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MagneticPermeability,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Mass,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MassConcentration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MassDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MassFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MassPerEnergy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MassRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Molality,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarConcentration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarEnergy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarHeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarMass,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarRadioactivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MolarVolume,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::MomentOfInertia,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Momentum,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Power,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::PowerRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Pressure,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::RadiantExposure,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Radioactivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Ratio,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ReciprocalLength,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SolidAngle,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SpecificArea,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SpecificHeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SpecificPower,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SpecificRadioactivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SpecificVolume,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SurfaceElectricCurrentDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::SurfaceTension,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::TemperatureCoefficient,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::TemperatureGradient,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::TemperatureInterval,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ThermalConductance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ThermalConductivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ThermalResistance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::ThermodynamicTemperature,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Time,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Torque,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::V,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Velocity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::Volume,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::VolumeRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::VolumetricDensityOfStates,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::VolumetricHeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::VolumetricNumberDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::VolumetricNumberRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigint::VolumetricPowerDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Absement,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Acceleration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Action,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AmountOfSubstance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Angle,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AngularAbsement,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AngularAcceleration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AngularJerk,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AngularMomentum,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AngularVelocity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Area,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ArealDensityOfStates,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ArealHeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ArealMassDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ArealNumberDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ArealNumberRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::AvailableEnergy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Capacitance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::CatalyticActivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::CatalyticActivityConcentration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::CompressibilityCoefficient,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Curvature,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::DiffusionCoefficient,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::DynamicViscosity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricCharge,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricChargeArealDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricChargeLinearDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricChargeVolumetricDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricCurrent,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricCurrentDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricDipoleMoment,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricDisplacementField,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricField,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricPermittivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricPotential,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricQuadrupoleMoment,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricalConductance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricalConductivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricalMobility,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricalResistance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::ElectricalResistivity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Energy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Force,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Frequency,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::FrequencyDrift,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::HeatCapacity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::HeatFluxDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::HeatTransfer,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Illuminance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Inductance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Information,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::InformationRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::InverseVelocity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Jerk,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::KinematicViscosity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Length,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::LinearDensityOfStates,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::LinearMassDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::LinearNumberDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::LinearNumberRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::LinearPowerDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Luminance,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::LuminousIntensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MagneticFieldStrength,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MagneticFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MagneticFluxDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MagneticMoment,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MagneticPermeability,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Mass,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MassConcentration,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MassDensity,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MassFlux,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MassPerEnergy,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MassRate,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::Molality,TypeAlias,Missing,,,
uom,elicit_uom,uom::si::bigrational::MolarConcentration,TypeAlias,Missing,,,
